83,小,410987,38.38365568,xiao3,small/tiny/few/young
84,部,403066,38.5919542,bu4,"ministry/department/section/part/division/troops/board/(a measure word)/(a measure word for works of literature, films, machines, etc.)"
85,其,403028,38.80023308,qi2,his/her/its/theirs/that/such/it (refers to sth preceding it)
86,些,400528,39.00721999,xie1,some/few/several/(a measure word)
87,主,399693,39.2137754,zhu3,to own/to host/master/lord/primary
88,样,398149,39.41953288,yang4,manner/pattern/way/appearance/shape
89,理,398087,39.62525832,li3,reason/logic/science/inner principle or structure
90,心,392228,39.82795592,xin1,heart/mind
91,她,388612,40.02878483,ta1,she
92,本,388118,40.22935844,ben3,roots or stems of plants/origin/source/this/the current/root/foundation/basis/(a measure word)
93,前,381431,40.42647631,qian2,before/in front/ago/former/previous/earlier/front
94,开,377012,40.62131051,kai1,open/operate (vehicle)/start
95,但,374459,40.81482535,dan4,but/yet/however/only/merely/still
96,因,371612,41.00686891,yin1,cause/reason/because
97,只,370059,41.1981099,qi2/zhi1/zhi3,"earth-spirit/peace, (a measure word, for birds and some animals, etc.)/single/only, M for one of a pair, only/merely/just/but, but/only"
98,从,369958,41.3892987,cong1/cong2/zong4,"lax/yielding/unhurried, from/obey/observe/follow, second cousin"
99,想,368819,41.57989887,xiang3,to think/to believe/to suppose/to wish/to want/to miss
100,实,368494,41.77033109,shi2,real/true/honest/really/solid
101,日,363763,41.95831841,ri4,Japan/day/sun/date/day of the month
102,军,362526,42.14566645,1-Jun,army/military/arms
103,者,360974,42.33221245,zhe3,"-ist, -er (person)/person (who does sth)"
104,意,360232,42.51837499,yi4,idea/meaning/wish/desire/(abbr.) Italy
105,无,359265,42.7040378,wu2,-less/not to have/no/none/not/to lack/un-
106,力,359136,42.88963395,li4,power/force/strength
107,它,346173,43.06853101,ta1,it
108,与,345532,43.24709681,yu2/yu3/yu4,"(interrog. part.), and/to give/together with, take part in"
109,长,342148,43.42391381,chang2/zhang3,"length/long/forever/always/constantly, chief/head/elder/to grow/to develop"
110,把,340730,43.59999801,ba3/ba4,"(a measure word)/(marker for direct-object)/to hold/to contain/to grasp/to take hold of, handle"
111,机,339823,43.77561349,ji1,machine/opportunity/secret
112,十,338954,43.95077987,shi2,ten/10
113,民,335796,44.12431426,min2,the people/nationality/citizen
114,第,325780,44.29267252,di4,"(prefix before a number, for ordering numbers, e.g. ""first"", ""number two"", etc)"
115,公,318626,44.4573337,gong1,just/honorable (designation)/public/common
116,此,318534,44.62194733,ci3,this/these
117,已,318143,44.78635891,yi3,already/to stop/then/afterwards
118,工,317532,44.95045472,gong1,work/worker/skill/profession/trade/craft/labor
119,使,316273,45.11389991,shi3,to make/to cause/to enable/to use/to employ/messenger
120,情,312900,45.27560198,qing2,feeling/emotion/passion/situation
121,明,309873,45.43573974,ming2,clear/bright/to understand/next/the Ming dynasty
122,性,309844,45.59586251,xing4,sex/nature/surname/suffix corresponding to -ness or -ity
123,知,306384,45.75419721,zhi1,to know/to be aware
124,全,305248,45.91194484,quan2,all/whole/entire/every/complete
125,三,304272,46.06918808,san1,three/3
126,又,302933,46.22573935,you4,(once) again/also/both... and.../again
127,关,302473,46.3820529,guan1,(surname)/mountain pass/to close/to shut/to turn off/to concern/to involve
128,点,300800,46.53750187,dian3,(downwards-right convex character stroke)/o'clock/(a measure word)/point/dot/(decimal) point)
129,正,296810,46.69088887,zheng1/zheng4,"Chinese 1st month of year, just (right)/main/upright/straight/correct/principle"
130,业,296169,46.8439446,ye4,business/occupation/study
131,外,295645,46.99672955,wai4,outside/in addition/foreign/external
132,将,295586,47.149484,jiang1/jiang4,"(will, shall, ""future tense"")/ready/prepared/to get/to use, a general"
133,两,294600,47.3017289,liang3,both/two/ounce/some/a few/tael
134,高,293542,47.45342704,gao1,high/tall
135,间,292227,47.60444561,jian1/jian4,"between/among/space/(measure word), interstice/separate"
136,由,292199,47.75544971,you2,follow/from/it is for...to/reason/cause/because of/due to/by/to/to leave it (to sb)
137,问,288237,47.90440631,wen4,to ask
138,很,284252,48.05130351,hen3,very/extremely
139,最,283689,48.19790977,zui4,(the) most/-est
140,重,282843,48.34407883,chong2/zhong4,"to double/to repeat/repetition/iteration/again/a layer, heavy/serious"
141,并,281616,48.48961379,bing4,"and/furthermore/(not) at all/simultaneously/also/together with/to combine/to join/to merge, amalgamate/combine, and/also/together with"
142,物,281146,48.63490587,wu4,thing/object/matter
143,手,280442,48.77983412,shou3,hand/convenient
144,应,280384,48.92473241,ying1/ying4,"ought, (surname)/to answer/to respond"
145,战,278776,49.0687997,zhan4,to fight/fight/war/battle
146,向,276986,49.21194195,xiang4,"direction/part/side/towards/to/guide/opposite to, guide/opposite to"
147,头,274911,49.35401186,tou2/tou,"head, suff. for nouns"
148,文,274222,49.49572572,wen2,language/culture/writing/formal/literary
149,体,273792,49.63721735,ti3,body/form/style/system
150,政,269878,49.77668629,zheng4,political/politics/government
151,美,269452,49.91593508,mei3,America/beautiful
152,相,269125,50.05501488,xiang1/xiang4,"each other/one another/mutually, appearance/portrait/picture"
153,见,269080,50.19407142,jian4/xian4,"to see/to meet/to appear (to be sth)/to interview, appear"
154,被,268905,50.33303753,bei4,by (marker for passive-voice sentences or clauses)/quilt/blanket/to cover/to wear
155,利,268813,50.47195609,li4,advantage/benefit/profit/sharp
156,什,267869,50.61038681,shen2/shi2,"what, tenth (used in fractions)"
157,二,267506,50.74862993,er4,two/2
158,等,266296,50.88624775,deng3,class/rank/grade/equal to/same as/wait for/await/et cetera/and so on
159,产,265164,51.02328056,chan3,to reproduce/to produce/give birth/products/produce/resources/estate/property
160,或,260786,51.15805089,huo4,maybe/perhaps/might/possibly/or
161,新,253921,51.28927349,xin1,meso- (chem.)/new/newly
162,己,250894,51.41893178,ji3,6th heavenly stem/self
163,制,250754,51.54851772,zhi4,"system/to make/to manufacture/to control/to regulate, manufacture"
164,身,249725,51.67757188,shen1,body/torso/person/life/status/pregnancy/(a measure word used for clothes) suit
165,果,246831,51.80513048,guo3,fruit/result
166,加,243648,51.93104414,jia1,to add/plus
167,西,243619,52.05694282,xi1,west
168,斯,240900,52.18143636,si1,(phonetic)/this
169,月,240566,52.30575729,yue4,moon/month
170,话,240067,52.42982035,hua4,dialect/language/spoken words/speech/talk/words/conversation/what someone said
171,合,239277,52.55347514,ge3/he2,"one-tenth of a peck, Chinese musical note/fit/to join"
172,回,239243,52.67711237,hui2,(a measure word for matters or actions) a time/to circle/to go back/to turn around/to answer/to return/to revolve/Islam
173,特,239091,52.80067104,te2/te4,"special/unusual/extraordinary, male animal/special (-ly)"
174,代,231734,52.92042773,dai4,substitute/replace/generation/dynasty/geological era/era/age/period
175,内,231331,53.03997615,nei4,inside/inner/internal/within/interior
176,信,230248,53.1589649,xin4,letter/true/to believe/sign/evidence
177,表,226768,53.27615523,biao3,surface/exterior/to watch/to show/express/an example/a list or table/a meter/a watch/chart/external
178,化,224729,53.39229183,hua4,to make into/to change into/-ization/to ... -ize/to transform
179,老,223050,53.50756076,lao3,(a prefix used before the surname of a person or a numeral indicating the order of birth of the children in a family to indicate affection or familiarity)/old (of people)
180,给,217815,53.62012431,gei3/ji3,"to/for/for the benefit of/to give/to allow/to do sth (for sb)/(passive particle), to supply/provide"
181,世,214990,53.73122795,shi4,life/age/generation/era/world/lifetime
182,位,214983,53.84232797,wei4,position/location/(measure word for persons)/place/seat
183,次,214857,53.95336287,ci4,nth/number (of times)/order/sequence/next/second(ary)/(measure word)
184,度,214376,54.0641492,du4,capacity/degree/standard
185,门,212769,54.17410506,men2,opening/door/gate/doorway/gateway/valve/switch/way to do something/knack/family/house/(religious) sect/school (of thought)/class/category/phylum or division (taxonomy)
186,任,212485,54.28391415,ren4,to assign/to appoint/office/responsibility
187,常,212309,54.39363228,chang2,always/ever/often/frequently/common/general/constant
188,先,210628,54.5024817,xian1,early/prior/former/in advance/first
189,海,209302,54.61064586,hai3,ocean/sea
190,通,209046,54.71867773,tong1,go through/know well/to connect/to communicate/open
191,教,208875,54.82662122,jiao1/jiao4,"teach, religion/teaching"
192,儿,207827,54.93402313,er2/er,"son, non-syllabic dimi. suff."
193,原,207579,55.04129687,yuan2,former/original/primary/raw/level/cause/source
194,东,206238,55.1478776,dong1,east
195,声,206083,55.25437823,sheng1,"sound/voice/(a measure word, used for sounds)/tone/noise"
196,提,205159,55.36040135,di1/ti2,"carry (suspended), to carry/to lift/to put forward/(upwards character stroke)/lifting (brush stroke in painting)/to mention"
197,立,204985,55.46633455,li4,set up/to stand
198,及,202671,55.57107191,ji2,to reach/and
199,比,200645,55.67476227,bi3/bi4,"(particle used for comparison and ""-er than"")/to compare/to contrast/to gesture (with hands)/ratio, associate with/be near"
200,员,200217,55.77823144,yuan2,person/employee/member
201,解,200090,55.88163497,jie3/jie4/xie4,"to separate/to divide/to break up/to loosen/to explain/to untie/to emancipate, transport under guard, (surname)"
202,水,198933,55.98444059,shui3,water/river
203,名,198481,56.08701262,ming2,name/(measure word for persons)/place (e.g. among winners)
204,真,198416,56.18955106,zhen1,real/true/genuine
205,论,197165,56.291443,lun2/lun4,"the Analects (of Confucius), by the/per/discuss/theory/to talk (about)/to discuss"
206,处,194237,56.3918218,chu3/chu4,"to reside/to live/to dwell/to be in/to stay/get along with/to be in a position of/deal with, a place/location/spot/point/office/department/bureau/respect"
207,走,193619,56.49188122,zou3,to walk/to go/to move
208,义,193507,56.59188276,yi4,justice/righteousness/meaning
209,各,193435,56.69184709,ge4,each/every
210,入,192433,56.79129361,ru4,to enter
211,几,192355,56.89069981,ji1/ji3,"small table, almost, a few/how many, how much/how many/several/a few"
212,口,191936,56.98988948,kou3,mouth/(a measure word)
213,认,191866,57.08904298,ren4,to recognize/to know/to admit
214,条,191280,57.18789364,tiao2,"measure word for long, thin things (i.e. ribbon, river, etc.)/a strip/item/article"
215,平,191267,57.28673758,ping2,flat/level/equal/to make the same score/to tie/to draw/calm/peaceful
216,系,190769,57.38532416,xi4,"be/connection/relation/tie up/bind, be/system/to tie/department/faculty, connect/to tie"
217,气,190687,57.48386837,qi4,"air/anger/gas, gas/air/smell/weather/vital breath/to make sb. angry/to get angry/to be enraged"
218,题,189921,57.58201672,ti2,topic/subject/to inscribe/to superscribe
219,活,189876,57.68014181,huo2,to live/alive/living/work/workmanship
220,尔,189785,57.77821988,er3,thus/so/like that/you/thou
221,更,187378,57.87505405,geng1/geng4,"to change, more/even more/further/still/still more"
222,别,186634,57.97150372,bie2/bie4,"leave/depart/separate/distinguish/classify/other/another/do not/must not/to pin, contrary/difficult/awkward"
223,打,186146,58.06770121,da2/da3,"dozen, beat/strike/break/mix up/build/fight/fetch/make/tie up/issue/shoot/calculate/since/from"
224,女,185188,58.16340361,nu:3/nv3,female/woman
225,变,185121,58.2590714,bian4,to change/to become different/to transform/to vary/rebellion
226,四,184874,58.35461153,si4,four/4
227,神,184554,58.44998629,shen2,God/unusual/mysterious/soul/spirit/divine essence/lively/spiritual being
228,总,184470,58.54531765,zong3,always/to assemble/gather/total/overall/head/chief/general/in every case
229,何,184335,58.64057924,he2,carry/what/how/why/which
230,电,183834,58.73558191,dian4,electric/electricity/electrical
231,数,183312,58.83031483,shu3/shu4/shuo4,"to count, number/figure/to count/to calculate/several, frequently/repeatedly"
232,安,183210,58.92499504,an1,content/calm/still/quiet/to pacify/peace
233,少,183018,59.01957602,shao3/shao4,"few/little/lack, young"
234,报,182411,59.11384331,bao4,to announce/to inform/report/newspaper/recompense/revenge
235,才,181725,59.20775609,cai2,"ability/talent/endowment/gift/an expert/only (then)/only if/just, just/not until"
236,结,181674,59.30164251,jie1/jie2,knot/sturdy/to bear (fruit)/bond/to tie/to bind
237,反,181385,59.39537958,fan3,wrong side out or up/anti-
238,受,180928,59.48888048,shou4,to bear/to stand/to endure/(passive marker)/to receive
239,目,180827,59.58232919,mu4,eye/item/section/list/catalogue/table of contents/order (taxonomy)/goal/name/title
240,太,180490,59.67560374,tai4,highest/greatest/too (much)/very/extremely
241,量,180008,59.7686292,liang2/liang4,"to measure, capacity/quantity/amount/to estimate"
242,再,179607,59.86144742,zai4,again/once more/re-/second/another
243,感,178383,59.95363311,gan3,to feel/to move/to touch/to affect
244,建,178289,60.04577021,jian4,to establish/to found/to set up/to build/to construct
245,务,176085,60.13676832,wu4,affair/business/matter
246,做,175580,60.22750546,zuo4,to do/to make/to produce
247,接,175473,60.31818729,jie1,to extend/to connect/to receive/to join
248,必,174963,60.40860557,bi4,certainly/must/will/necessarily
249,场,173632,60.49833601,chang3,"a courtyard/open space/place/field/a measure word/(a measure word, used for sport or recreation)"
250,件,172895,60.58768557,jian4,"a measure word for thing, clothes, item"
251,计,171949,60.67654626,ji4,to calculate/to compute/to count/reckon/ruse/to plan
252,管,170746,60.76478526,guan3,to take care (of)/to control/to manage/to be in charge of/to look after/to run/tube/pipe
253,期,169806,60.85253847,qi1,"a period of time/phase/stage/(used for issue of a periodical, courses of study)/time/term/period/to hope"
254,市,169522,60.94014492,shi4,market/city
255,直,169439,61.02770848,zhi2,straight/vertical/frank/directly/straightly/upright
256,德,168917,61.11500227,de2,Germany/virtue/goodness/morality/ethics/kindness/favor/character/kind
257,资,168890,61.20228211,zi1,resources/capital/to provide/to supply/to support/money/expense
258,命,168358,61.28928703,ming4,life/fate
259,山,168142,61.37618031,shan1,mountain/hill
260,金,167912,61.46295474,jin1,metal/money/gold
261,指,166865,61.54918809,zhi3,finger/to point/to direct/to indicate
262,克,166044,61.63499716,ke4,"gram/subdue/to restrain/to overcome, subdue"
263,许,166034,61.72080106,xu3,to allow/to permit/to praise/(surname)
264,统,165820,61.80649437,tong3,to gather/to unite/to unify/whole
265,区,164775,61.89164765,ou1/qu1,"Ou (surname), area/region/district/small/distinguish"
266,保,164424,61.97661952,bao3,to defend/to protect/to insure or guarantee/to maintain/hold or keep/to guard
267,至,163582,62.06115627,zhi4,arrive/most/to/until
268,队,162938,62.14536021,dui4,squadron/team/group
269,形,162049,62.22910472,xing2,to appear/to look/form/shape
270,社,159527,62.3115459,she4,society/group
271,便,159479,62.39396228,bian4/pian2,"ordinary/plain/convenient/handy/easy/then/so/thus/to relieve oneself, advantageous/cheap"
272,空,158539,62.47589288,kong1/kong4,"air/sky/empty/in vain, emptied/leisure"
273,决,157959,62.55752374,jue2,breach (a dyke)/to decide/to determine
274,治,156904,62.6386094,zhi4,to rule/to govern/to manage/to control/to harness (a river)/cure/treatment/to heal
275,展,156759,62.71962012,zhan3,to use/to spread out/to postpone/to unfold
276,马,155772,62.80012077,ma3,horse/horse chess piece/Surname
277,科,155750,62.88061006,ke1,"branch of study/administrative section/division/field/branch/stage directions/family (taxonomy)/rules/laws/to mete out (punishment)/to levy (taxes, etc.)/to fine somebody"
278,司,155229,62.9608301,si1,company/control
279,五,154316,63.04057831,wu3,five/5
280,基,153462,63.11988519,ji1,base/foundation/basic/radical (chem.)
281,眼,152079,63.19847736,yan3,eye
282,书,151357,63.2766964,shu1,book/letter
283,非,149915,63.35417025,fei1,non-/not-/un-
284,则,149042,63.43119294,ze2,(expresses contrast with a previous sentence or clause)/standard/norm/rule/to imitate/to follow/then/principle
285,听,148988,63.50818772,ting1/ting4,"listen/hear/obey, let/allow"
286,白,148728,63.58504814,bai2,white/snowy/empty/blank/bright/clear/plain/pure/gratuitous
287,却,148679,63.66188324,que4,but/yet/however/while/to go back/to decline/to retreat/nevertheless
288,界,148438,63.73859379,jie4,boundary/scope/extent/circles/group/kingdom (taxonomy)
289,达,147907,63.81502993,da2,attain/pass through/achieve/reach/realize/clear/inform/notify/dignity
290,光,147639,63.89132757,guang1,light/ray/bright
291,放,147600,63.96760506,fang4,to release/to free/to let go/to put/to place/to let out
292,强,146665,64.04339935,qiang2,strength/force/power/powerful/better
293,即,146459,64.11908718,ji2,namely/right away/to approach/to draw near
294,像,145291,64.19417141,xiang4,(look) like/similar (to)/appearance/to appear/to seem/image/portrait/resemble/seem
295,难,144597,64.26889699,nan2/nan4,"difficult (to...)/problem/difficulty/difficult/not good, disaster/distress/to scold"
296,且,144597,64.34362257,qie3,further/moreover
297,权,144506,64.41830112,quan2,authority/power/right
298,思,144503,64.49297813,si1,to think/to consider
299,王,143948,64.56736831,wang2,king/Wang (proper name)
300,象,143453,64.64150269,xiang4,shape/form/appearance/elephant/image under a map (math.)
301,完,143120,64.71546498,wan2,to finish/to be over/whole/complete/entire
302,设,142742,64.78923192,she4,to set up/to arrange/to establish/to found/to display
303,式,142292,64.86276631,shi4,type/form/pattern/style
304,色,142231,64.93626918,se4/shai3,"color/look/appearance, color/dice"
305,路,141812,65.00955551,lu4,(surname)/road/path/way
306,记,139501,65.08164756,ji4,to remember/to note/mark/sign/to record
307,南,139078,65.153521,nan2,south
308,品,138528,65.22511021,pin3,conduct/grade/thing/product/good
309,住,138503,65.2966865,zhu4,to live/to dwell/to reside/to stop
310,告,138285,65.36815013,gao4,to tell/to inform/to say
311,类,138280,65.43961118,lei4,kind/type/class/category/similar/like/to resemble
312,求,138216,65.51103916,qiu2,to seek/to look for/to request/to demand/to beseech
313,据,137990,65.58235034,ju1/ju4,"sickness of hand, act in accordance with/seize, according to/to act in accordance with/to depend on/to seize/to occupy"
314,程,136962,65.65313026,cheng2,rule/order/regulations/formula/journey/procedure/sequence/a surname
315,北,136939,65.7238983,bei3,north
316,边,136277,65.79432423,bian1,side/edge/margin/border/boundary
317,死,136194,65.86470726,si3,to die/inpassable/uncrossable/inflexible/rigid
318,张,136087,65.935035,zhang1,(a measure word)/(a surname)/open up
319,该,136053,66.00534517,gai1,that/the above-mentioned/most likely/to deserve/should/ought to/owe
320,交,135727,66.07548687,jiao1,to deliver/to turn over/to make friends/to intersect (lines)/to pay (money)
321,规,134528,66.14500894,gui1,compass/rule
322,万,134220,66.21437184,wan4,Wan (surname)/ten thousand/a great number
323,取,134102,66.28367376,qu3,to take/to get/to choose/to fetch
324,拉,134051,66.35294932,la1,to pull/to play (string instruments)/to drag/to draw
325,格,133986,66.4221913,ge2,frame/rule
326,望,133145,66.49099865,wang4,hope/expect/to visit/to gaze (into the distance)/look towards/towards
327,觉,132041,66.55923548,jiao4/jue2,"a nap/a sleep, feel/find that/thinking/awake/aware"
328,术,131634,66.62726197,shu4/zhu2,"method/technique, Atractylis lancea var. ovata"
329,领,130993,66.69495721,ling3,neck/collar/to lead/to receive
330,共,128824,66.76153154,gong4,all together/in while/to share/common/general/together
331,确,128417,66.82789553,que4,"authenticated/solid/firm, authenticated/solid/firm/real/true"
332,传,128186,66.89414015,chuan2/zhuan4,"to pass on/to spread/to transmit/to infect/to transfer/to circulate/to pass on/to conduct (electricity), biography"
333,师,128086,66.96033309,shi1,a division (milit.)/teacher/master/expert/model
334,观,127796,67.02637617,guan1/guan4,"to look at/to watch/to observe/to behold, Taoist monastery"
335,清,127716,67.0923779,qing1,clear/distinct/complete/pure
336,今,126624,67.1578153,jin1,today/modern/present/current/this/now
337,切,126391,67.22313229,qie1/qie4,"to cut/to slice, close to"
338,院,126115,67.28830664,yuan4,courtyard/institution
339,让,125660,67.35324586,rang4,to ask/to let/permit/have (someone do something)/to yield/to allow
340,识,125220,67.4179577,shi2/zhi4,"to know/knowledge, to record/write a footnote"
341,候,124865,67.48248607,hou4,wait
342,带,124619,67.54688732,dai4,band/belt/girdle/ribbon/area/zone/region/wear/carry/lead/bring/consists of/show/and
343,导,124463,67.61120795,dao3,to transmit/to lead/to guide/to conduct/to direct
344,争,124420,67.67550636,zheng1,struggle/fight
345,运,123903,67.73953758,yun4,to move/to transport/to use/to apply/fortune/luck/fate
346,笑,122902,67.80305151,xiao4,laugh/smile
347,飞,122290,67.86624916,fei1,to fly
348,风,121803,67.92919514,feng1,wind/news/style/custom/manner
349,步,121267,67.99186413,bu4,a step/a pace/walk/march/stages in a process
350,改,121023,68.05440701,gai3,to change/to alter/to transform/to correct
351,收,120897,68.11688479,shou1,to receive/to accept/to collect/in care of (used on address line after name)
352,根,120778,68.17930106,gen1,radical (chem.)/root/basis
353,干,120564,68.24160675,gan1/gan4,"dry/to concern/shield, to work/to do/to manage, manage/stem"
354,造,120496,68.30387729,zao4,to make/to build/to invent/to manufacture
355,言,120308,68.36605067,yan2,to speak/to say/talk/word
